Mode,Time(s),Value
CAP,1937.9886474609,1.744570E-10
CAP,1938.3892822266,1.744751E-10
CAP,1938.7900390625,1.744774E-10
CAP,1939.1906738281,1.744892E-10
CAP,1939.5914306641,1.744899E-10
CAP,1939.9920654297,1.744903E-10
CAP,1940.3929443359,1.744769E-10
CAP,1940.7935791016,1.744813E-10
CAP,1941.1942138672,1.744763E-10
CAP,1941.5952148438,1.744868E-10
CAP,1941.9959716797,1.745328E-10
CAP,1942.3968505859,1.745072E-10
CAP,1942.7976074219,1.745138E-10
CAP,1943.1982421875,1.744946E-10
CAP,1943.5989990234,1.745173E-10
CAP,1943.9996337891,1.745666E-10
CAP,1944.4003906250,1.745441E-10
CAP,1944.8011474609,1.745072E-10
CAP,1945.2019042969,1.745592E-10
CAP,1945.6026611328,1.746046E-10
CAP,1946.0034179688,1.745412E-10
CAP,1946.4040527344,1.745936E-10
CAP,1946.8048095703,1.745803E-10
CAP,1947.2056884766,1.745431E-10
CAP,1947.6064453125,1.745913E-10
CAP,1948.0123291016,1.745823E-10
CAP,1948.4128417969,1.745830E-10
CAP,1948.8135986328,1.746206E-10
CAP,1949.2143554688,1.745823E-10
CAP,1949.6151123047,1.746341E-10
CAP,1950.0158691406,1.745819E-10
CAP,1950.4166259766,1.746225E-10
CAP,1950.8173828125,1.745596E-10
CAP,1951.2181396484,1.746280E-10
CAP,1951.6188964844,1.745928E-10
CAP,1952.0198974609,1.746722E-10
CAP,1952.4208984375,1.746085E-10
CAP,1952.8211669922,1.746785E-10
CAP,1953.2220458984,1.745971E-10
CAP,1953.6228027344,1.746973E-10
CAP,1954.0234375000,1.746157E-10
CAP,1954.4241943359,1.746757E-10
CAP,1954.8248291016,1.746545E-10
CAP,1955.2255859375,1.746621E-10
CAP,1955.6262207031,1.746830E-10
CAP,1956.0269775391,1.746472E-10
CAP,1956.4278564453,1.746711E-10
CAP,1956.8286132812,1.746797E-10
CAP,1957.2296142578,1.746480E-10
CAP,1957.6303710938,1.746558E-10
CAP,1958.0311279297,1.747000E-10
CAP,1958.4316406250,1.746815E-10
CAP,1958.8323974609,1.746588E-10
CAP,1959.2331542969,1.746617E-10
CAP,1959.6339111328,1.747317E-10
CAP,1960.0346679688,1.746920E-10
CAP,1960.4354248047,1.746957E-10
CAP,1960.8360595703,1.747124E-10
CAP,1961.2366943359,1.747155E-10
CAP,1961.6375732422,1.747147E-10
CAP,1962.0385742188,1.747020E-10
CAP,1962.4392089844,1.747308E-10
CAP,1962.8399658203,1.747106E-10
CAP,1963.2407226562,1.747128E-10
CAP,1963.6413574219,1.747507E-10
CAP,1964.0419921875,1.747464E-10
CAP,1964.4426269531,1.747272E-10
CAP,1964.8432617188,1.747147E-10
CAP,1965.2440185547,1.747762E-10
CAP,1965.6447753906,1.747734E-10
CAP,1966.0452880859,1.747276E-10
CAP,1966.4460449219,1.747758E-10
CAP,1966.8466796875,1.747331E-10
CAP,1967.2474365234,1.748188E-10
CAP,1967.6483154297,1.747464E-10
CAP,1968.0490722656,1.747919E-10
CAP,1968.4497070312,1.747398E-10
CAP,1968.8503417969,1.747582E-10
CAP,1969.2510986328,1.748012E-10
CAP,1969.6519775391,1.742447E-10
CAP,1970.0526123047,1.747746E-10
CAP,1970.4533691406,1.749096E-10
CAP,1970.8541259766,1.748787E-10
CAP,1971.2547607422,1.748118E-10
CAP,1971.6555175781,1.748792E-10
CAP,1972.0561523438,1.748685E-10
CAP,1972.4569091797,1.748231E-10
CAP,1972.8577880859,1.748568E-10
CAP,1973.2584228516,1.748372E-10
CAP,1973.6591796875,1.748270E-10
CAP,1974.0599365234,1.749401E-10
CAP,1974.4610595703,1.748086E-10
CAP,1974.8618164062,1.748317E-10
CAP,1975.2624511719,1.748028E-10
CAP,1975.6632080078,1.748623E-10
CAP,1976.0638427734,1.748552E-10
CAP,1976.4645996094,1.748490E-10
CAP,1976.8653564453,1.748568E-10
CAP,1977.2662353516,1.748478E-10
CAP,1977.6668701172,1.748200E-10
CAP,1978.0676269531,1.748086E-10
CAP,1978.4683837891,1.748463E-10
CAP,1978.8690185547,1.748400E-10
CAP,1979.2696533203,1.748650E-10
CAP,1979.6704101562,1.748462E-10
CAP,1980.0711669922,1.748662E-10
CAP,1980.4719238281,1.748306E-10
CAP,1980.8726806641,1.748799E-10
CAP,1981.2734375000,1.748615E-10
CAP,1981.6740722656,1.748861E-10
CAP,1982.0748291016,1.748580E-10
CAP,1982.4757080078,1.749214E-10
CAP,1982.8764648438,1.748525E-10
CAP,1983.2772216797,1.749135E-10
CAP,1983.6787109375,1.748752E-10
CAP,1984.0794677734,1.748607E-10
CAP,1984.4802246094,1.749167E-10
CAP,1984.8809814453,1.748810E-10
CAP,1985.2817382812,1.749358E-10
CAP,1985.6826171875,1.749178E-10
CAP,1986.0833740234,1.748979E-10
CAP,1986.4841308594,1.749214E-10
CAP,1986.8847656250,1.749131E-10
CAP,1987.2855224609,1.748908E-10
CAP,1987.6862792969,1.749061E-10
CAP,1988.0870361328,1.749217E-10
CAP,1988.4877929688,1.749307E-10
CAP,1988.8884277344,1.749167E-10
CAP,1989.2891845703,1.749288E-10
CAP,1989.6900634766,1.749221E-10
CAP,1990.0911865234,1.749374E-10
CAP,1990.4918212891,1.749515E-10
CAP,1990.8923339844,1.749538E-10
CAP,1991.2929687500,1.749714E-10
CAP,1991.6937255859,1.749507E-10
CAP,1992.0943603516,1.749378E-10
CAP,1992.4949951172,1.749530E-10
CAP,1992.8957519531,1.749695E-10
CAP,1993.2966308594,1.749769E-10
CAP,1993.6973876953,1.749636E-10
CAP,1994.0980224609,1.749616E-10
CAP,1994.4987792969,1.749656E-10
CAP,1994.8995361328,1.749797E-10
CAP,1995.3002929688,1.749511E-10
CAP,1995.7008056641,1.749875E-10
CAP,1996.1016845703,1.749996E-10
CAP,1996.5023193359,1.749906E-10
CAP,1996.9029541016,1.750912E-10
CAP,1997.3037109375,1.750928E-10
CAP,1997.7043457031,1.750321E-10
CAP,1998.1049804688,1.750634E-10
CAP,1998.5057373047,1.750223E-10
CAP,1998.9063720703,1.750153E-10
CAP,1999.3071289062,1.750090E-10
CAP,1999.7078857422,1.750121E-10
CAP,2000.1086425781,1.750129E-10
CAP,2000.5092773438,1.750208E-10
CAP,2000.9099121094,1.750027E-10
CAP,2001.3107910156,1.750568E-10
CAP,2001.7115478516,1.750121E-10
CAP,2002.1121826172,1.750517E-10
CAP,2002.5128173828,1.750258E-10
CAP,2002.9134521484,1.750486E-10
CAP,2003.3142089844,1.750266E-10
CAP,2003.7148437500,1.750290E-10
CAP,2004.1157226562,1.750650E-10
CAP,2004.5163574219,1.750619E-10
CAP,2004.9171142578,1.750599E-10
CAP,2005.3178710938,1.750380E-10
CAP,2005.7187500000,1.750415E-10
CAP,2006.1193847656,1.750654E-10
CAP,2006.5227050781,1.750380E-10
CAP,2006.9233398438,1.750767E-10
CAP,2007.3242187500,1.750818E-10
CAP,2007.7248535156,1.750431E-10
CAP,2008.1256103516,1.750693E-10
CAP,2008.5263671875,1.750881E-10
CAP,2008.9270019531,1.751081E-10
CAP,2009.3276367188,1.750576E-10
CAP,2009.7283935547,1.750822E-10
CAP,2010.1290283203,1.750752E-10
CAP,2010.5296630859,1.751061E-10
CAP,2010.9304199219,1.750760E-10
CAP,2011.3310546875,1.750959E-10
CAP,2011.7318115234,1.750838E-10
CAP,2012.1324462891,1.750948E-10
CAP,2012.5332031250,1.750850E-10
CAP,2012.9339599609,1.751899E-10
CAP,2013.3348388672,1.751186E-10
CAP,2013.7355957031,1.752091E-10
CAP,2014.1362304688,1.751817E-10
CAP,2014.5369873047,1.751288E-10
CAP,2014.9377441406,1.752122E-10
CAP,2015.3386230469,1.752306E-10
CAP,2015.7392578125,1.753024E-10
CAP,2016.1400146484,1.756647E-10
CAP,2016.5406494141,1.757176E-10
CAP,2016.9415283203,1.754716E-10
CAP,2017.3421630859,1.752844E-10
CAP,2017.7427978516,1.753122E-10
CAP,2018.1436767578,1.752666E-10
CAP,2018.5444335938,1.753639E-10
CAP,2018.9451904297,1.752647E-10
CAP,2019.3458251953,1.753200E-10
CAP,2019.7464599609,1.753772E-10
CAP,2020.1472167969,1.753536E-10
CAP,2020.5480957031,1.753496E-10
CAP,2020.9488525391,1.753359E-10
CAP,2021.3496093750,1.753344E-10
CAP,2021.7502441406,1.753874E-10
CAP,2022.1510009766,1.753651E-10
CAP,2022.5515136719,1.755992E-10
CAP,2022.9523925781,1.755801E-10
CAP,2023.3530273438,1.756208E-10
CAP,2023.7542724609,1.756597E-10
CAP,2024.1550292969,1.756401E-10
CAP,2024.5557861328,1.755841E-10
CAP,2024.9565429688,1.755433E-10
CAP,2025.3571777344,1.754799E-10
CAP,2025.7579345703,1.754466E-10
CAP,2026.1586914062,1.754364E-10
CAP,2026.5593261719,1.754618E-10
CAP,2026.9602050781,1.755269E-10
CAP,2027.3608398438,1.755835E-10
CAP,2027.7615966797,1.755957E-10
CAP,2028.1622314453,1.756153E-10
CAP,2028.5629882812,1.755175E-10
CAP,2028.9637451172,1.755222E-10
CAP,2029.3643798828,1.753153E-10
CAP,2029.7651367188,1.751213E-10
CAP,2030.1660156250,1.748865E-10
CAP,2030.5666503906,1.747746E-10
CAP,2030.9674072266,1.747133E-10
CAP,2031.3681640625,1.746664E-10
CAP,2031.7689208984,1.745650E-10
CAP,2032.1695556641,1.747308E-10
CAP,2032.5703125000,1.748654E-10
CAP,2032.9713134766,1.752805E-10
CAP,2033.3717041016,1.744503E-10
CAP,2033.7724609375,1.744090E-10
CAP,2034.1732177734,1.744194E-10
CAP,2034.5756835938,1.744241E-10
CAP,2034.9765625000,1.740859E-10
CAP,2035.3773193359,1.743980E-10
CAP,2035.7780761719,1.747450E-10
CAP,2036.1787109375,1.743902E-10
CAP,2036.5794677734,1.749045E-10
CAP,2036.9802246094,1.744688E-10
CAP,2037.3807373047,1.744559E-10
CAP,2037.7814941406,1.743878E-10
CAP,2038.1822509766,1.741238E-10
CAP,2038.5828857422,1.741031E-10
CAP,2038.9835205078,1.740883E-10
CAP,2039.3841552734,1.740844E-10
CAP,2039.7849121094,1.740488E-10
CAP,2040.1855468750,1.740558E-10
CAP,2040.5864257812,1.740453E-10
CAP,2040.9871826172,1.739953E-10
CAP,2041.3879394531,1.740957E-10
CAP,2041.7886962891,1.741751E-10
CAP,2042.1894531250,1.738929E-10
CAP,2042.5900878906,1.739508E-10
CAP,2042.9908447266,1.739035E-10
CAP,2043.3918457031,1.739242E-10
CAP,2043.7921142578,1.738894E-10
CAP,2044.1927490234,1.738231E-10
CAP,2044.5935058594,1.737970E-10
CAP,2044.9941406250,1.737884E-10
CAP,2045.3948974609,1.737997E-10
CAP,2045.7956542969,1.737380E-10
CAP,2046.1964111328,1.737212E-10
CAP,2046.5971679688,1.737177E-10
CAP,2046.9995117188,1.737880E-10
CAP,2047.4002685547,1.738747E-10
CAP,2047.8011474609,1.737720E-10
CAP,2048.2019042969,1.736160E-10
CAP,2048.6025390625,1.735986E-10
CAP,2049.0034179688,1.736277E-10
CAP,2049.4040527344,1.735692E-10
CAP,2049.8049316406,1.735732E-10
CAP,2050.2058105469,1.735512E-10
CAP,2050.6064453125,1.735309E-10
CAP,2051.0073242188,1.735387E-10
CAP,2051.4077148438,1.735060E-10
CAP,2051.8083496094,1.735068E-10
CAP,2052.2092285156,1.734973E-10
CAP,2052.6098632812,1.734544E-10
CAP,2053.0107421875,1.734559E-10
CAP,2053.4113769531,1.734099E-10
CAP,2053.8120117188,1.734337E-10
CAP,2054.2126464844,1.734380E-10
CAP,2054.6135253906,1.734430E-10
CAP,2055.0141601562,1.734497E-10
CAP,2055.4147949219,1.734060E-10
CAP,2055.8156738281,1.733946E-10
CAP,2056.2163085938,1.734001E-10
CAP,2056.6171875000,1.734423E-10
CAP,2057.0178222656,1.733966E-10
CAP,2057.4184570312,1.733607E-10
CAP,2057.8190917969,1.733583E-10
CAP,2058.2197265625,1.733002E-10
CAP,2058.6203613281,1.733423E-10
CAP,2059.0209960938,1.733248E-10
CAP,2059.4216308594,1.733130E-10
CAP,2059.8222656250,1.732763E-10
CAP,2060.2231445312,1.732307E-10
CAP,2060.6237792969,1.731765E-10
CAP,2061.0246582031,1.731917E-10
CAP,2061.4252929688,1.732300E-10
CAP,2061.8261718750,1.731667E-10
CAP,2062.2270507812,1.731823E-10
CAP,2062.6276855469,1.731749E-10
CAP,2063.0285644531,1.732073E-10
CAP,2063.4291992188,1.734571E-10
CAP,2063.8325195312,1.734200E-10
CAP,2064.2331542969,1.738403E-10
CAP,2064.6337890625,1.745115E-10
CAP,2065.0346679688,1.744532E-10
CAP,2065.4353027344,1.743800E-10
CAP,2065.8359375000,1.736927E-10
CAP,2066.2368164062,1.733252E-10
CAP,2066.6374511719,1.732623E-10
CAP,2067.0380859375,1.732912E-10
CAP,2067.4389648438,1.732471E-10
CAP,2067.8398437500,1.732065E-10
CAP,2068.2404785156,1.731882E-10
CAP,2068.6411132812,1.731952E-10
CAP,2069.0419921875,1.731823E-10
CAP,2069.4426269531,1.731637E-10
CAP,2069.8432617188,1.731398E-10
CAP,2070.2441406250,1.731098E-10
CAP,2070.6447753906,1.730992E-10
CAP,2071.0454101562,1.730735E-10
CAP,2071.4462890625,1.730341E-10
CAP,2071.8474121094,1.730252E-10
CAP,2072.2536621094,1.729970E-10
CAP,2072.6542968750,1.729894E-10
CAP,2073.0551757812,1.729773E-10
CAP,2073.4560546875,1.729453E-10
CAP,2073.8566894531,1.729156E-10
CAP,2074.2575683594,1.729067E-10
CAP,2074.6604003906,1.728618E-10
CAP,2075.0610351562,1.728603E-10
CAP,2075.4619140625,1.728418E-10
CAP,2075.8625488281,1.728209E-10
CAP,2076.2634277344,1.727712E-10
CAP,2076.6643066406,1.727389E-10
CAP,2077.0649414062,1.728626E-10
CAP,2077.4655761719,1.728330E-10
CAP,2077.8662109375,1.729067E-10
CAP,2078.2670898438,1.727846E-10
CAP,2078.6699218750,1.727124E-10
CAP,2079.0708007812,1.727233E-10
CAP,2079.4714355469,1.727178E-10
CAP,2079.8720703125,1.727237E-10
CAP,2080.2727050781,1.726975E-10
CAP,2080.6735839844,1.726699E-10
CAP,2081.0742187500,1.726718E-10
CAP,2081.4750976562,1.726632E-10
CAP,2081.8757324219,1.726586E-10
CAP,2082.2766113281,1.726242E-10
CAP,2082.6774902344,1.726180E-10
CAP,2083.0783691406,1.726176E-10
CAP,2083.4792480469,1.726273E-10
CAP,2083.8798828125,1.725892E-10
CAP,2084.2805175781,1.725845E-10
CAP,2084.6813964844,1.725856E-10
CAP,2085.0822753906,1.725486E-10
CAP,2085.4831542969,1.725494E-10
CAP,2085.8840332031,1.725587E-10
CAP,2086.2846679688,1.725377E-10
CAP,2086.6857910156,1.725498E-10
CAP,2087.0864257812,1.725268E-10
CAP,2087.4873046875,1.725186E-10
CAP,2087.8879394531,1.725279E-10
CAP,2088.2885742188,1.725116E-10
CAP,2088.6894531250,1.725272E-10
CAP,2089.0900878906,1.724886E-10
CAP,2089.4907226562,1.724734E-10
CAP,2089.8913574219,1.724652E-10
CAP,2090.2922363281,1.724800E-10
CAP,2090.6928710938,1.724765E-10
CAP,2091.0935058594,1.724477E-10
CAP,2091.4943847656,1.724644E-10
CAP,2091.8952636719,1.724679E-10
CAP,2092.2958984375,1.724637E-10
CAP,2092.6967773438,1.723939E-10
CAP,2093.0976562500,1.724461E-10
CAP,2093.4982910156,1.723998E-10
CAP,2093.8991699219,1.723635E-10
CAP,2094.2998046875,1.723612E-10
CAP,2094.7006835938,1.723888E-10
CAP,2095.1013183594,1.723888E-10
CAP,2095.5021972656,1.723588E-10
CAP,2095.9028320312,1.723358E-10
CAP,2096.3037109375,1.723440E-10
CAP,2096.7043457031,1.723522E-10
CAP,2097.1049804688,1.723433E-10
CAP,2097.5056152344,1.723261E-10
CAP,2097.9064941406,1.727248E-10
CAP,2098.3071289062,1.724757E-10
CAP,2098.7080078125,1.723666E-10
CAP,2099.1086425781,1.723207E-10
CAP,2099.5095214844,1.723004E-10
CAP,2099.9101562500,1.723047E-10
CAP,2100.3107910156,1.722817E-10
CAP,2100.7116699219,1.722942E-10
CAP,2101.1123046875,1.723109E-10
CAP,2101.5131835938,1.722787E-10
CAP,2101.9138183594,1.722509E-10
CAP,2102.3144531250,1.722762E-10
CAP,2102.7153320312,1.722595E-10
CAP,2103.1159667969,1.722474E-10
CAP,2103.5166015625,1.724235E-10
CAP,2103.9174804688,1.731562E-10
CAP,2104.3181152344,1.738324E-10
CAP,2104.7187500000,1.743138E-10
CAP,2105.1193847656,1.740528E-10
CAP,2105.5200195312,1.737712E-10
CAP,2105.9208984375,1.743424E-10
CAP,2106.3217773438,1.739613E-10
CAP,2106.7224121094,1.734489E-10
CAP,2107.1232910156,1.734419E-10
CAP,2107.5239257812,1.735574E-10
CAP,2107.9248046875,4.765439E-11
CAP,2108.3251953125,1.874955E-12
CAP,2108.7258300781,1.772340E-12
CAP,2109.1264648438,1.577010E-12
CAP,2109.5295410156,1.364775E-12
CAP,2109.9301757812,1.485034E-12
CAP,2110.3308105469,1.337807E-12
CAP,2110.7316894531,1.255030E-12
CAP,2111.1323242188,1.217595E-12
CAP,2111.5332031250,1.183701E-12
CAP,2111.9338378906,1.171025E-12
CAP,2112.3344726562,1.123058E-12
CAP,2112.7353515625,1.240716E-12
CAP,2113.1359863281,1.325991E-12
CAP,2113.5368652344,1.302870E-12
CAP,2113.9375000000,1.221727E-12
CAP,2114.3381347656,1.106903E-12
CAP,2114.7387695312,1.092435E-12
CAP,2115.1396484375,1.081999E-12
CAP,2115.5402832031,1.137473E-12
CAP,2115.9409179688,1.226296E-12
CAP,2116.3415527344,1.183535E-12
CAP,2116.7424316406,1.211040E-12
CAP,2117.1430664062,1.268312E-12
CAP,2117.5437011719,1.375360E-12
CAP,2117.9443359375,1.358449E-12
CAP,2118.3452148438,1.223064E-12
CAP,2118.7460937500,1.765639E-12
CAP,2119.1467285156,2.184840E-12
CAP,2119.5473632812,2.415697E-12
CAP,2119.9479980469,2.653438E-12
CAP,2120.3486328125,2.798942E-12
CAP,2120.7495117188,2.179598E-10
CAP,2121.1501464844,3.124294E-12
CAP,2121.5507812500,8.480932E-10
CAP,2121.9514160156,1.593708E-09
CAP,2122.3522949219,6.389993E-10
CAP,2122.7531738281,1.815371E-09
CAP,2123.1538085938,5.835235E-10
CAP,2123.5544433594,3.919408E-10
CAP,2123.9550781250,3.865007E-10
CAP,2124.3559570312,3.808402E-10
CAP,2124.7565917969,5.563799E-10
CAP,2125.1574707031,4.759875E-10
CAP,2125.5581054688,3.803374E-10
CAP,2125.9587402344,3.625763E-10
CAP,2126.3596191406,3.582515E-10
CAP,2126.7602539062,3.556276E-10
CAP,2127.1611328125,3.548769E-10
CAP,2127.5617675781,3.535301E-10
CAP,2127.9624023438,3.525471E-10
CAP,2128.3632812500,3.508353E-10
CAP,2128.7639160156,3.481657E-10
CAP,2129.1645507812,3.450196E-10
CAP,2129.5654296875,3.419113E-10
CAP,2129.9660644531,3.387760E-10
CAP,2130.3669433594,3.359603E-10
CAP,2130.7675781250,3.332840E-10
CAP,2131.1682128906,3.308524E-10
CAP,2131.5688476562,3.285326E-10
CAP,2131.9694824219,3.263491E-10
CAP,2132.3701171875,3.247620E-10
CAP,2132.7709960938,3.235682E-10
CAP,2133.1716308594,3.225723E-10
CAP,2133.5725097656,3.215174E-10
CAP,2133.9731445312,3.205665E-10
CAP,2134.3737792969,3.197479E-10
CAP,2134.7744140625,3.187240E-10
CAP,2135.1750488281,3.176169E-10
CAP,2135.5759277344,3.164521E-10
CAP,2135.9765625000,3.150973E-10
CAP,2136.3771972656,3.139101E-10
CAP,2136.7780761719,3.124662E-10
CAP,2137.1787109375,3.111401E-10
CAP,2137.5793457031,3.102241E-10
CAP,2137.9799804688,3.094778E-10
CAP,2138.3806152344,3.090381E-10
CAP,2138.7814941406,3.087812E-10
CAP,2139.1821289062,3.084706E-10
CAP,2139.5827636719,3.081803E-10
CAP,2139.9833984375,3.078751E-10
CAP,2140.3842773438,3.075861E-10
CAP,2140.7849121094,3.076886E-10
CAP,2141.1855468750,3.079978E-10
CAP,2141.5864257812,3.083008E-10
CAP,2141.9873046875,3.086728E-10
CAP,2142.3881835938,3.091585E-10
CAP,2142.7885742188,3.095560E-10
CAP,2143.1892089844,3.097894E-10
CAP,2143.5898437500,3.101103E-10
CAP,2143.9904785156,3.104347E-10
CAP,2144.3911132812,3.109431E-10
CAP,2144.7919921875,3.113978E-10
CAP,2145.1926269531,3.118548E-10
CAP,2145.5932617188,3.123042E-10
CAP,2145.9941406250,3.126307E-10
CAP,2146.3947753906,3.130962E-10
CAP,2146.7954101562,3.135281E-10
CAP,2147.1962890625,3.137859E-10
CAP,2147.5971679688,3.142106E-10
CAP,2147.9978027344,3.146415E-10
CAP,2148.3986816406,3.151586E-10
CAP,2148.7993164062,3.153058E-10
CAP,2149.1999511719,3.152758E-10
CAP,2149.6005859375,3.151629E-10
CAP,2150.0012207031,3.150497E-10
CAP,2150.4020996094,3.148459E-10
CAP,2150.8027343750,3.147433E-10
CAP,2151.2036132812,3.146999E-10
CAP,2151.6042480469,3.147255E-10
CAP,2152.0048828125,3.146546E-10
CAP,2152.4057617188,3.145876E-10
CAP,2152.8063964844,3.144961E-10
CAP,2153.2070312500,3.145295E-10
CAP,2153.6076660156,3.145044E-10
CAP,2154.0085449219,3.145166E-10
CAP,2154.4091796875,3.147751E-10
CAP,2154.8100585938,3.150195E-10
CAP,2155.2106933594,3.153480E-10
CAP,2155.6115722656,3.156891E-10
CAP,2156.0122070312,3.159869E-10
CAP,2156.4128417969,3.163793E-10
CAP,2156.8137207031,3.167870E-10
CAP,2157.2143554688,3.172824E-10
CAP,2157.6149902344,3.173219E-10
CAP,2158.0156250000,3.178360E-10
CAP,2158.4165039062,3.187358E-10
CAP,2158.8173828125,3.195497E-10
CAP,2159.2180175781,3.202815E-10
CAP,2159.6186523438,3.208675E-10
CAP,2160.0195312500,3.213856E-10
CAP,2160.4204101562,3.217584E-10
CAP,2160.8210449219,3.223953E-10
CAP,2161.2216796875,3.230646E-10
CAP,2161.6223144531,3.238872E-10
CAP,2162.0229492188,3.248331E-10
CAP,2162.4238281250,3.254353E-10
CAP,2162.8244628906,3.260864E-10
CAP,2163.2250976562,3.270101E-10
CAP,2163.6257324219,3.280053E-10
CAP,2164.0263671875,3.286847E-10
CAP,2164.4272460938,3.291382E-10
CAP,2164.8278808594,3.294378E-10
CAP,2165.2285156250,3.298557E-10
CAP,2165.6293945312,3.302104E-10
CAP,2166.0300292969,3.305224E-10
CAP,2166.4306640625,3.311075E-10
CAP,2166.8312988281,3.313224E-10
CAP,2167.2321777344,3.317551E-10
CAP,2167.6328125000,3.321806E-10
CAP,2168.0334472656,3.326223E-10
CAP,2168.4343261719,3.329472E-10
CAP,2168.8349609375,3.331812E-10
CAP,2169.2377929688,3.333924E-10
CAP,2169.6384277344,3.336014E-10
CAP,2170.0393066406,3.337492E-10
CAP,2170.4396972656,3.341251E-10
CAP,2170.8405761719,3.348924E-10
CAP,2171.2414550781,3.351102E-10
CAP,2171.6420898438,3.355544E-10
CAP,2172.0427246094,3.361259E-10
CAP,2172.4436035156,3.366948E-10
CAP,2172.8442382812,3.373140E-10
CAP,2173.2448730469,3.378241E-10
CAP,2173.6455078125,3.382276E-10
CAP,2174.0463867188,3.385932E-10
CAP,2174.4470214844,3.390402E-10
CAP,2174.8476562500,3.393166E-10
CAP,2175.2482910156,3.394260E-10
CAP,2175.6489257812,3.394415E-10
CAP,2176.0495605469,3.393861E-10
CAP,2176.4501953125,3.394088E-10
CAP,2176.8508300781,3.395581E-10
CAP,2177.2514648438,3.397369E-10
CAP,2177.6547851562,3.399051E-10
CAP,2178.0532226562,3.399935E-10
CAP,2178.4538574219,3.401311E-10
CAP,2178.8547363281,3.403960E-10
CAP,2179.2556152344,3.406404E-10
CAP,2179.6562500000,3.407965E-10
CAP,2180.0568847656,3.410032E-10
CAP,2180.4575195312,3.411891E-10
CAP,2180.8581542969,3.414374E-10
CAP,2181.2590332031,3.417911E-10
CAP,2181.6616210938,3.421432E-10
CAP,2182.0622558594,3.425450E-10
CAP,2182.4631347656,3.429431E-10
CAP,2182.8637695312,3.432647E-10
CAP,2183.2644042969,3.438150E-10
CAP,2183.6650390625,3.445348E-10
CAP,2184.0656738281,3.450833E-10
CAP,2184.4665527344,3.456691E-10
CAP,2184.8674316406,3.461633E-10
CAP,2185.2680664062,3.467620E-10
CAP,2185.6687011719,3.473845E-10
CAP,2186.0695800781,3.477767E-10
CAP,2186.4702148438,3.482086E-10
CAP,2186.8708496094,3.485966E-10
CAP,2187.2717285156,3.490203E-10
CAP,2187.6723632812,3.494034E-10
CAP,2188.0729980469,3.496341E-10
CAP,2188.4736328125,3.500008E-10
CAP,2188.8745117188,3.503255E-10
CAP,2189.2751464844,3.507418E-10
CAP,2189.6757812500,3.512601E-10
CAP,2190.0766601562,3.516075E-10
CAP,2190.4772949219,3.519607E-10
CAP,2190.8789062500,3.527761E-10
CAP,2191.2795410156,3.544674E-10
CAP,2191.6804199219,3.565293E-10
CAP,2192.0810546875,3.583961E-10
CAP,2192.4816894531,3.600191E-10
CAP,2192.8823242188,3.616387E-10
CAP,2193.2827148438,3.630982E-10
CAP,2193.6835937500,3.643382E-10
CAP,2194.0844726562,3.656458E-10
CAP,2194.4851074219,3.668277E-10
CAP,2194.8876953125,3.679558E-10
CAP,2195.2883300781,3.689438E-10
CAP,2195.6889648438,3.700477E-10
CAP,2196.0898437500,3.709096E-10
CAP,2196.4904785156,3.716354E-10
CAP,2196.8913574219,3.722084E-10
CAP,2197.2922363281,3.726778E-10
CAP,2197.6928710938,3.731453E-10
CAP,2198.0932617188,3.734551E-10
CAP,2198.4941406250,3.738422E-10
CAP,2198.8947753906,3.741916E-10
CAP,2199.2954101562,3.745154E-10
CAP,2199.6960449219,3.748987E-10
CAP,2200.0966796875,3.752836E-10
CAP,2200.4975585938,3.757805E-10
CAP,2200.8981933594,3.761819E-10
CAP,2201.2993164062,3.765986E-10
CAP,2201.6999511719,3.770548E-10
CAP,2202.1005859375,3.775132E-10
CAP,2202.5014648438,3.777321E-10
CAP,2202.9023437500,3.780929E-10
CAP,2203.3029785156,3.787139E-10
CAP,2203.7036132812,3.789730E-10
CAP,2204.1044921875,3.794099E-10
CAP,2204.5051269531,3.798367E-10
CAP,2204.9057617188,3.800536E-10
CAP,2205.3066406250,3.801821E-10
CAP,2205.7072753906,3.802794E-10
CAP,2206.1079101562,3.804048E-10
CAP,2206.5087890625,3.806528E-10
CAP,2206.9096679688,3.813153E-10
CAP,2207.3103027344,3.822989E-10
CAP,2207.7109375000,3.832557E-10
CAP,2208.1118164062,3.842510E-10
CAP,2208.5124511719,3.851904E-10
CAP,2208.9130859375,3.861819E-10
CAP,2209.3137207031,3.870055E-10
CAP,2209.7143554688,3.878433E-10
CAP,2210.1152343750,3.884504E-10
CAP,2210.5158691406,3.892454E-10
CAP,2210.9167480469,3.895772E-10
CAP,2211.3173828125,3.897900E-10
CAP,2211.7182617188,3.896583E-10
CAP,2212.1188964844,3.897456E-10
CAP,2212.5195312500,3.897194E-10
CAP,2212.9201660156,3.895671E-10
CAP,2213.3208007812,3.896088E-10
CAP,2213.7243652344,3.896202E-10
CAP,2214.1252441406,3.898340E-10
CAP,2214.5258789062,3.901215E-10
CAP,2214.9265136719,3.903749E-10
CAP,2215.3271484375,3.907548E-10
CAP,2215.7280273438,3.911663E-10
CAP,2216.1286621094,3.919766E-10
CAP,2216.5292968750,3.926922E-10
CAP,2216.9304199219,3.934717E-10
CAP,2217.3310546875,3.944542E-10
CAP,2217.7319335938,3.953523E-10
