Mode,Time(s),Value
ohm2W,2311.7656250000,33468.2522
ohm2W,2311.9653320312,33467.2941
ohm2W,2312.1655273438,33464.2102
ohm2W,2312.3654785156,33458.6412
ohm2W,2312.5800781250,33453.5512
ohm2W,2312.7656250000,33449.8086
ohm2W,2312.9655761719,33442.9821
ohm2W,2313.1657714844,33433.4908
ohm2W,2313.3657226562,33424.2989
ohm2W,2313.5656738281,33414.6579
ohm2W,2313.7658691406,33404.7774
ohm2W,2313.9658203125,33395.0166
ohm2W,2314.1657714844,33377.7108
ohm2W,2314.3659667969,33371.8723
ohm2W,2314.5661621094,33368.0398
ohm2W,2314.7661132812,33366.9619
ohm2W,2314.9660644531,33368.9380
ohm2W,2315.1660156250,33373.2495
ohm2W,2315.3662109375,33377.8904
ohm2W,2315.5661621094,33381.1240
ohm2W,2315.7792968750,33382.0821
ohm2W,2315.9663085938,33381.3636
ohm2W,2316.1662597656,33378.1898
ohm2W,2316.3659667969,33372.5908
ohm2W,2316.5661621094,33365.1056
ohm2W,2316.7661132812,33354.2370
ohm2W,2316.9665527344,33339.1468
ohm2W,2317.1662597656,33321.1822
ohm2W,2317.3662109375,33302.4691
ohm2W,2317.5664062500,33287.4088
ohm2W,2317.7663574219,33277.1989
ohm2W,2317.9665527344,33269.8933
ohm2W,2318.1665039062,33263.5458
ohm2W,2318.3664550781,33256.5995
ohm2W,2318.5676269531,33248.9646
ohm2W,2318.7675781250,33241.8087
ohm2W,2318.9702148438,33236.5690
ohm2W,2319.1704101562,33232.4971
ohm2W,2319.3703613281,33230.5210
ohm2W,2319.5700683594,33230.7305
ohm2W,2319.7702636719,33232.7067
ohm2W,2319.9799804688,33235.2516
ohm2W,2320.1801757812,33237.5870
ohm2W,2320.3801269531,33238.9044
ohm2W,2320.5800781250,33239.2937
ohm2W,2320.7802734375,33237.9763
ohm2W,2320.9802246094,33233.3953
ohm2W,2321.1806640625,33226.3891
ohm2W,2321.3806152344,33218.5745
ohm2W,2321.5805664062,33209.9216
ohm2W,2321.7807617188,33200.9093
ohm2W,2321.9807128906,33192.0468
ohm2W,2322.1857910156,33186.3281
ohm2W,2322.3872070312,33183.6633
ohm2W,2322.5874023438,33181.7771
ohm2W,2322.7873535156,33179.5914
ohm2W,2322.9873046875,33177.3458
ohm2W,2323.1899414062,33174.9805
ohm2W,2323.3901367188,33171.7169
ohm2W,2323.5900878906,33167.8845
ohm2W,2323.7900390625,33163.7227
ohm2W,2323.9902343750,33160.0100
ohm2W,2324.1901855469,33156.8362
ohm2W,2324.3903808594,33153.5727
ohm2W,2324.5903320312,33150.5786
ohm2W,2324.7905273438,33148.9618
ohm2W,2324.9904785156,33147.4647
ohm2W,2325.1904296875,33145.6683
ohm2W,2325.3906250000,33144.8898
ohm2W,2325.5905761719,33144.5305
ohm2W,2325.7905273438,33145.2790
ohm2W,2325.9907226562,33146.5365
ohm2W,2326.1909179688,33147.2851
ohm2W,2326.3908691406,33148.6324
ohm2W,2326.5910644531,33149.4109
ohm2W,2326.7910156250,33148.6624
ohm2W,2326.9909667969,33145.5485
ohm2W,2327.1909179688,33142.1053
ohm2W,2327.3906250000,33139.1411
ohm2W,2327.5908203125,33137.0752
ohm2W,2327.7910156250,33136.5363
ohm2W,2327.9907226562,33136.7459
ohm2W,2328.1909179688,33136.8656
ohm2W,2328.3908691406,33136.5363
ohm2W,2328.5910644531,33135.9075
ohm2W,2328.7910156250,33135.8177
ohm2W,2328.9912109375,33137.0153
ohm2W,2329.1911621094,33138.4824
ohm2W,2329.3911132812,33139.0812
ohm2W,2329.5910644531,33139.5304
ohm2W,2329.7912597656,33139.6801
ohm2W,2329.9936523438,33139.7399
ohm2W,2330.1936035156,33140.9376
ohm2W,2330.3935546875,33144.4706
ohm2W,2330.5937500000,33149.4109
ohm2W,2330.7937011719,33153.2733
ohm2W,2330.9936523438,33153.3631
ohm2W,2331.1938476562,33147.4048
ohm2W,2331.3937988281,33137.6441
ohm2W,2331.6000976562,33130.7577
ohm2W,2331.8000488281,33127.8234
ohm2W,2332.0002441406,33125.9671
ohm2W,2332.2001953125,33123.7814
ohm2W,2332.4001464844,33122.1347
ohm2W,2332.6003417969,33122.3742
ohm2W,2332.8005371094,33124.2605
ohm2W,2333.0007324219,33126.3264
ohm2W,2333.2006835938,33126.5060
ohm2W,2333.4006347656,33126.1767
ohm2W,2333.6008300781,33126.6557
ohm2W,2333.8007812500,33127.8833
ohm2W,2334.0009765625,33130.2786
ohm2W,2334.2009277344,33134.8596
ohm2W,2334.4008789062,33142.1652
ohm2W,2334.6010742188,33152.0457
ohm2W,2334.8007812500,33163.5131
ohm2W,2335.0007324219,33175.9985
ohm2W,2335.2009277344,33189.6515
ohm2W,2335.4008789062,33203.9633
ohm2W,2335.6008300781,33220.5207
ohm2W,2335.8100585938,33236.8086
ohm2W,2336.0009765625,33248.8748
ohm2W,2336.2011718750,33256.5097
ohm2W,2336.4011230469,33260.1925
ohm2W,2336.6010742188,33264.1447
ohm2W,2336.8010253906,33270.5820
ohm2W,2337.0012207031,33280.4326
ohm2W,2337.2011718750,33298.4870
ohm2W,2337.4013671875,33323.9967
ohm2W,2337.6013183594,33352.7100
ohm2W,2337.8012695312,33378.6988
ohm2W,2338.0014648438,33396.2143
ohm2W,2338.2014160156,33406.7235
ohm2W,2338.4013671875,33413.4902
ohm2W,2338.6015625000,33416.7837
ohm2W,2338.8020019531,33418.2808
ohm2W,2339.0056152344,33422.8917
ohm2W,2339.2058105469,33427.9517
ohm2W,2339.4067382812,33430.6464
ohm2W,2339.6059570312,33424.5384
ohm2W,2339.8061523438,33403.4001
ohm2W,2340.0102539062,33372.8304
ohm2W,2340.2102050781,33340.8834
ohm2W,2340.4125976562,33312.7389
ohm2W,2340.6127929688,33281.3008
ohm2W,2340.8125000000,33248.5155
ohm2W,2341.0126953125,33211.2989
ohm2W,2341.2126464844,33168.6929
ohm2W,2341.4128417969,33115.2782
ohm2W,2341.6127929688,33056.5639
ohm2W,2341.8127441406,33010.9938
ohm2W,2342.0129394531,32984.2266
ohm2W,2342.2131347656,32958.8965
ohm2W,2342.4128417969,32938.3271
ohm2W,2342.6130371094,32933.3569
ohm2W,2342.8132324219,32950.5130
ohm2W,2343.0131835938,32970.4537
ohm2W,2343.2155761719,32996.9215
ohm2W,2343.4133300781,33053.9291
ohm2W,2343.6132812500,33117.3142
ohm2W,2343.8151855469,33177.4955
ohm2W,2344.0151367188,33224.1435
ohm2W,2344.2153320312,33273.0671
ohm2W,2344.4152832031,33346.4823
ohm2W,2344.6152343750,33421.0653
ohm2W,2344.8154296875,33466.4558
ohm2W,2345.0156250000,33481.2766
ohm2W,2345.2153320312,33480.8873
ohm2W,2345.4155273438,33388.5194
ohm2W,2345.6157226562,32559.4241
ohm2W,2345.8156738281,29991.4473
ohm2W,2346.0153808594,26063.1026
ohm2W,2346.2155761719,22027.1202
ohm2W,2346.5207519531,12633.1785
ohm2W,2347.4011230469,10789.2706
ohm2W,2347.6010742188,10128.1091
ohm2W,2347.8010253906,9578.4029
ohm2W,2348.0012207031,9116.8578
ohm2W,2348.2011718750,8726.6476
ohm2W,2348.4011230469,8392.5363
ohm2W,2348.6013183594,8103.3695
ohm2W,2348.8012695312,7850.2385
ohm2W,2349.0014648438,7626.3068
ohm2W,2349.2014160156,7428.4513
ohm2W,2349.4013671875,7252.2550
ohm2W,2349.6025390625,7096.4542
ohm2W,2349.8024902344,6955.9043
ohm2W,2350.0024414062,6828.7938
ohm2W,2350.2026367188,6713.9877
ohm2W,2350.4025878906,6610.4619
ohm2W,2350.6025390625,6517.3120
ohm2W,2350.8027343750,6433.8044
ohm2W,2351.0039062500,6359.1725
ohm2W,2351.2038574219,6292.3622
ohm2W,2351.4038085938,6232.4902
ohm2W,2351.6047363281,6178.6371
ohm2W,2351.8046875000,6129.7549
ohm2W,2352.0046386719,6085.1249
ohm2W,2352.2048339844,6044.1123
ohm2W,2352.4047851562,6006.0671
ohm2W,2352.6047363281,5970.5404
ohm2W,2352.8056640625,5937.2146
ohm2W,2353.0056152344,5905.8293
ohm2W,2353.2055664062,5876.1029
ohm2W,2353.4057617188,5847.7899
ohm2W,2353.6057128906,5820.8634
ohm2W,2353.8100585938,5795.1226
ohm2W,2354.0100097656,5770.4150
ohm2W,2354.2099609375,5746.7255
ohm2W,2354.4104003906,5724.0212
ohm2W,2354.6105957031,5702.1734
ohm2W,2354.8200683594,5681.0532
ohm2W,2355.0202636719,5660.5588
ohm2W,2355.2202148438,5640.7831
ohm2W,2355.4201660156,5621.6573
ohm2W,2355.6203613281,5603.0914
ohm2W,2355.8203125000,5585.1094
ohm2W,2356.0205078125,5567.6395
ohm2W,2356.2204589844,5550.6697
ohm2W,2356.4204101562,5534.1251
ohm2W,2356.6203613281,5517.9638
ohm2W,2356.8205566406,5502.1798
ohm2W,2357.0227050781,5486.8928
ohm2W,2357.2226562500,5471.9832
ohm2W,2357.4228515625,5457.3252
ohm2W,2357.6230468750,5443.0653
ohm2W,2357.8229980469,5429.1799
ohm2W,2358.0300292969,5402.2713
ohm2W,2358.2299804688,5389.2542
ohm2W,2358.4301757812,5376.5336
ohm2W,2358.6303710938,5364.0735
ohm2W,2358.8303222656,5351.8319
ohm2W,2359.0400390625,5339.8659
ohm2W,2359.2402343750,5328.1305
ohm2W,2359.4401855469,5316.6256
ohm2W,2359.6403808594,5305.3513
ohm2W,2359.8403320312,5294.2926
ohm2W,2360.0402832031,5283.5214
ohm2W,2360.2404785156,5272.9538
ohm2W,2360.4404296875,5262.9163
ohm2W,2360.6401367188,5252.9386
ohm2W,2360.8403320312,5242.9460
ohm2W,2361.0402832031,5233.1060
ohm2W,2361.2429199219,5223.4458
ohm2W,2361.4428710938,5213.9562
ohm2W,2361.6428222656,5204.6104
ohm2W,2361.8449707031,5195.4801
ohm2W,2362.0449218750,5186.4996
ohm2W,2362.2500000000,5177.6419
ohm2W,2362.4501953125,5168.9908
ohm2W,2362.6501464844,5160.4804
ohm2W,2362.8503417969,5152.0779
ohm2W,2363.0502929688,5143.8071
ohm2W,2363.2602539062,5135.6261
ohm2W,2363.4602050781,5127.5799
ohm2W,2363.6604003906,5119.6804
ohm2W,2363.8601074219,5111.8677
ohm2W,2364.0620117188,5104.1749
ohm2W,2364.2619628906,5096.6467
ohm2W,2364.4619140625,5089.2233
ohm2W,2364.6621093750,5081.8928
ohm2W,2364.8620605469,5074.6611
ohm2W,2365.0617675781,5067.5701
ohm2W,2365.2619628906,5060.5480
ohm2W,2365.4643554688,5053.6367
ohm2W,2365.6640625000,5046.8332
ohm2W,2365.8642578125,5040.0686
ohm2W,2366.0644531250,5033.4029
ohm2W,2366.2644042969,5026.8509
ohm2W,2366.4670410156,5020.4127
ohm2W,2366.6645507812,5014.0614
ohm2W,2366.8645019531,5007.8089
ohm2W,2367.0646972656,5001.6522
ohm2W,2367.2644042969,4995.5344
ohm2W,2367.4699707031,4989.5125
ohm2W,2367.6645507812,4983.5834
ohm2W,2367.8645019531,4977.7232
ohm2W,2368.0644531250,4971.9258
ohm2W,2368.2646484375,4966.1854
ohm2W,2368.4645996094,4960.4988
ohm2W,2368.6647949219,4954.9171
ohm2W,2368.8647460938,4949.4192
ohm2W,2369.0646972656,4944.0111
ohm2W,2369.2651367188,4938.6449
ohm2W,2369.4648437500,4933.3477
ohm2W,2369.6701660156,4928.0953
ohm2W,2369.8703613281,4922.9328
ohm2W,2370.0703125000,4917.7793
ohm2W,2370.2707519531,4912.6587
ohm2W,2370.4707031250,4907.6459
ohm2W,2370.6706542969,4902.7050
ohm2W,2370.8706054688,4897.7760
ohm2W,2371.0708007812,4892.8740
ohm2W,2371.2707519531,4888.0798
ohm2W,2371.4707031250,4883.3845
ohm2W,2371.6708984375,4878.6771
ohm2W,2371.8706054688,4874.0057
ohm2W,2372.0705566406,4869.4451
ohm2W,2372.2707519531,4864.8904
ohm2W,2372.4707031250,4860.3568
ohm2W,2372.6708984375,4855.9009
ohm2W,2372.8732910156,4851.5140
ohm2W,2373.0734863281,4847.1211
ohm2W,2373.2734375000,4842.7461
ohm2W,2373.4733886719,4838.3831
ohm2W,2373.6730957031,4834.1130
ohm2W,2373.8767089844,4829.8787
ohm2W,2374.0732421875,4825.6834
ohm2W,2374.2731933594,4821.4762
ohm2W,2374.4733886719,4817.3408
ohm2W,2374.6733398438,4813.2593
ohm2W,2374.8735351562,4809.1748
ohm2W,2375.0744628906,4805.1082
ohm2W,2375.2744140625,4801.1226
ohm2W,2375.4743652344,4797.1519
ohm2W,2375.6745605469,4793.1812
ohm2W,2375.8745117188,4789.2913
ohm2W,2376.0744628906,4781.5894
ohm2W,2376.2746582031,4777.8074
ohm2W,2376.4746093750,4774.0463
ohm2W,2376.6745605469,4770.3032
ohm2W,2376.8747558594,4766.6170
ohm2W,2377.0754394531,4762.9517
ohm2W,2377.2753906250,4759.2714
ohm2W,2377.4753417969,4755.5942
ohm2W,2377.6755371094,4751.9858
ohm2W,2377.8754882812,4748.4613
ohm2W,2378.0800781250,4744.9188
ohm2W,2378.2802734375,4741.3613
ohm2W,2378.4802246094,4737.8368
ohm2W,2378.6804199219,4734.4051
ohm2W,2378.8803710938,4730.9674
ohm2W,2379.0834960938,4727.5327
ohm2W,2379.2834472656,4724.1430
ohm2W,2379.4836425781,4720.7622
ohm2W,2379.6835937500,4717.4233
ohm2W,2379.8837890625,4714.1234
ohm2W,2380.0837402344,4710.8534
ohm2W,2380.2839355469,4707.5445
ohm2W,2380.4838867188,4704.3044
ohm2W,2380.6838378906,4701.0883
ohm2W,2380.8840332031,4697.9201
ohm2W,2381.0839843750,4694.7849
ohm2W,2381.2871093750,4691.6497
ohm2W,2381.4873046875,4688.5593
ohm2W,2381.6872558594,4685.4331
ohm2W,2381.8872070312,4682.3398
ohm2W,2382.0874023438,4679.3243
ohm2W,2382.2998046875,4676.2969
ohm2W,2382.4873046875,4673.2275
ohm2W,2382.6875000000,4670.2001
ohm2W,2382.8874511719,4667.2774
ohm2W,2383.0874023438,4664.3818
ohm2W,2383.2900390625,4661.4471
ohm2W,2383.4899902344,4658.5305
ohm2W,2383.6911621094,4655.6378
ohm2W,2383.8911132812,4652.7960
ohm2W,2384.0910644531,4649.9662
ohm2W,2384.2912597656,4647.1364
ohm2W,2384.4912109375,4644.3156
ohm2W,2384.6914062500,4641.4828
ohm2W,2384.8918457031,4638.6979
ohm2W,2385.0913085938,4635.9490
ohm2W,2385.2912597656,4633.2210
ohm2W,2385.4914550781,4630.4960
ohm2W,2385.6914062500,4627.7470
ohm2W,2385.8913574219,4625.0250
ohm2W,2386.0915527344,4622.3360
ohm2W,2386.2917480469,4619.6559
ohm2W,2386.4943847656,4616.9998
ohm2W,2386.6945800781,4614.3317
ohm2W,2386.8945312500,4611.7205
ohm2W,2387.0944824219,4609.1392
ohm2W,2387.2946777344,4606.5610
ohm2W,2387.4946289062,4603.9977
ohm2W,2387.6945800781,4601.4284
ohm2W,2387.8947753906,4598.9070
ohm2W,2388.0947265625,4596.4096
ohm2W,2388.2954101562,4593.8972
ohm2W,2388.4953613281,4591.3998
ohm2W,2388.6955566406,4588.9323
ohm2W,2388.8955078125,4586.4739
ohm2W,2389.0954589844,4584.0363
ohm2W,2389.2954101562,4581.5928
ohm2W,2389.4956054688,4579.1583
ohm2W,2389.6955566406,4576.7417
ohm2W,2389.8955078125,4574.3282
ohm2W,2390.0957031250,4571.9086
ohm2W,2390.2956542969,4569.5370
ohm2W,2390.4956054688,4567.1743
ohm2W,2390.7019042969,4564.8296
ohm2W,2390.9018554688,4562.5179
ohm2W,2391.1018066406,4560.1941
ohm2W,2391.3020019531,4557.8914
ohm2W,2391.5017089844,4555.5646
ohm2W,2391.7019042969,4553.2439
ohm2W,2391.9018554688,4550.9561
ohm2W,2392.1020507812,4548.6893
ohm2W,2392.3020019531,4546.4254
ohm2W,2392.5019531250,4544.1855
ohm2W,2392.7019042969,4541.9367
ohm2W,2392.9020996094,4539.6848
ohm2W,2393.1020507812,4537.4719
ohm2W,2393.3020019531,4535.2589
ohm2W,2393.5043945312,4533.0580
ohm2W,2393.7043457031,4530.8630
ohm2W,2393.9099121094,4528.6261
ohm2W,2394.1101074219,4526.4222
ohm2W,2394.3100585938,4524.2152
ohm2W,2394.5100097656,4522.0532
ohm2W,2394.7102050781,4519.9091
ohm2W,2394.9101562500,4517.7950
ohm2W,2395.1103515625,4515.6719
ohm2W,2395.3103027344,4513.5189
ohm2W,2395.5102539062,4511.3718
ohm2W,2395.7104492188,4507.1765
ohm2W,2395.9104003906,4505.0564
ohm2W,2396.1103515625,4502.9543
ohm2W,2396.3105468750,4500.9031
ohm2W,2396.5104980469,4498.8159
ohm2W,2396.7104492188,4496.7557
ohm2W,2396.9106445312,4494.7733
ohm2W,2397.1105957031,4492.7700
ohm2W,2397.3107910156,4490.7427
ohm2W,2397.5107421875,4488.7334
ohm2W,2397.7133789062,4486.7750
ohm2W,2397.9135742188,4484.8346
ohm2W,2398.1184082031,4482.8762
ohm2W,2398.3186035156,4480.9597
ohm2W,2398.5185546875,4478.9863
ohm2W,2398.7187500000,4476.9980
ohm2W,2398.9189453125,4475.0515
ohm2W,2399.1186523438,4473.1291
ohm2W,2399.3188476562,4471.2905
ohm2W,2399.5190429688,4469.4458
ohm2W,2399.7189941406,4467.5803
ohm2W,2399.9191894531,4465.7416
ohm2W,2400.1188964844,4463.8791
ohm2W,2400.3190917969,4461.9895
ohm2W,2400.5192871094,4460.1479
ohm2W,2400.7189941406,4458.3362
ohm2W,2400.9189453125,4456.5096
ohm2W,2401.1191406250,4454.6321
ohm2W,2401.3298339844,4452.8054
ohm2W,2401.5190429688,4451.0357
ohm2W,2401.7192382812,4449.2719
ohm2W,2401.9191894531,4447.5081
ohm2W,2402.1191406250,4445.7773
ohm2W,2402.3200683594,4444.0255
ohm2W,2402.5200195312,4442.2738
ohm2W,2402.7202148438,4440.5669
ohm2W,2402.9201660156,4438.8451
ohm2W,2403.1203613281,4437.1202
ohm2W,2403.3217773438,4435.3864
ohm2W,2403.5217285156,4433.6915
ohm2W,2403.7216796875,4432.0236
ohm2W,2403.9218750000,4430.3586
ohm2W,2404.1218261719,4428.6727
ohm2W,2404.3220214844,4427.0168
ohm2W,2404.5222167969,4425.3578
ohm2W,2404.7221679688,4423.7019
ohm2W,2404.9221191406,4422.0429
ohm2W,2405.1262207031,4420.4199
ohm2W,2405.3261718750,4418.7939
ohm2W,2405.5300292969,4417.1769
ohm2W,2405.7302246094,4415.5838
ohm2W,2405.9301757812,4413.9847
ohm2W,2406.1301269531,4412.3707
ohm2W,2406.3303222656,4410.7417
ohm2W,2406.5400390625,4409.1486
ohm2W,2406.7402343750,4407.5705
ohm2W,2406.9404296875,4405.9864
ohm2W,2407.1440429688,4404.4083
ohm2W,2407.3437500000,4402.8182
ohm2W,2407.5439453125,4401.2761
ohm2W,2407.7438964844,4399.7638
ohm2W,2407.9460449219,4398.2337
ohm2W,2408.1462402344,4396.7214
ohm2W,2408.3461914062,4395.2182
ohm2W,2408.5461425781,4393.7269
ohm2W,2408.7463378906,4392.1878
ohm2W,2408.9462890625,4390.6725
ohm2W,2409.1464843750,4389.2082
ohm2W,2409.3461914062,4387.7140
ohm2W,2409.5461425781,4386.2467
ohm2W,2409.7500000000,4384.8033
ohm2W,2409.9501953125,4383.3630
ohm2W,2410.1501464844,4381.8807
ohm2W,2410.3503417969,4380.4553
ohm2W,2410.5502929688,4379.0389
ohm2W,2410.7602539062,4377.6225
ohm2W,2410.9604492188,4376.2241
ohm2W,2411.1604003906,4374.8286
ohm2W,2411.3603515625,4373.4003
ohm2W,2411.5605468750,4371.9569
ohm2W,2411.7604980469,4370.5795
ohm2W,2411.9602050781,4369.2170
ohm2W,2412.1604003906,4367.8155
ohm2W,2412.3603515625,4366.4321
ohm2W,2412.5603027344,4365.0786
ohm2W,2412.7604980469,4363.6951
ohm2W,2412.9624023438,4362.3086
ohm2W,2413.1623535156,4360.9312
ohm2W,2413.3627929688,4358.1882
ohm2W,2413.5622558594,4356.7688
ohm2W,2413.7622070312,4355.3704
ohm2W,2413.9675292969,4354.0348
ohm2W,2414.1674804688,4352.7083
ohm2W,2414.3679199219,4351.3458
ohm2W,2414.5676269531,4350.0013
ohm2W,2414.7675781250,4348.6747
ohm2W,2414.9677734375,4347.3541
ohm2W,2415.1679687500,4346.0276
ohm2W,2415.3679199219,4344.7130
ohm2W,2415.5678710938,4343.3894
ohm2W,2415.7680664062,4342.1048
ohm2W,2415.9680175781,4340.8261
ohm2W,2416.1679687500,4339.5534
ohm2W,2416.3681640625,4338.2718
ohm2W,2416.5681152344,4336.9902
ohm2W,2416.7683105469,4335.7325
ohm2W,2416.9682617188,4334.5017
ohm2W,2417.1701660156,4333.2470
ohm2W,2417.3703613281,4332.0103
ohm2W,2417.5703125000,4330.8365
ohm2W,2417.7717285156,4329.6327
ohm2W,2417.9716796875,4328.4289
ohm2W,2418.1801757812,4327.1862
ohm2W,2418.3803710938,4325.9524
ohm2W,2418.5803222656,4324.7546
ohm2W,2418.7802734375,4323.5718
ohm2W,2418.9804687500,4322.3740
ohm2W,2419.1901855469,4321.1463
ohm2W,2419.3901367188,4319.9574
ohm2W,2419.5903320312,4318.7656
ohm2W,2419.7902832031,4317.6008
ohm2W,2419.9902343750,4316.4419
ohm2W,2420.1901855469,4315.2920
ohm2W,2420.3903808594,4314.1122
ohm2W,2420.5908203125,4312.9503
ohm2W,2420.7902832031,4311.8274
ohm2W,2420.9904785156,4310.6505
ohm2W,2421.1906738281,4309.4857
ohm2W,2421.3906250000,4308.3597
ohm2W,2421.5905761719,4307.2218
ohm2W,2421.7907714844,4306.1109
ohm2W,2421.9907226562,4304.9820
ohm2W,2422.1906738281,4303.8171
ohm2W,2422.3906250000,4302.6612
ohm2W,2422.5908203125,4301.5323
ohm2W,2422.7907714844,4300.3914
ohm2W,2422.9909667969,4299.2684
ohm2W,2423.1906738281,4298.1425
ohm2W,2423.3906250000,4297.0286
ohm2W,2423.5908203125,4295.9326
ohm2W,2423.7907714844,4294.8486
ohm2W,2423.9907226562,4293.7556
ohm2W,2424.1909179688,4292.6776
ohm2W,2424.3908691406,4291.5786
ohm2W,2424.5910644531,4290.4706
ohm2W,2424.7910156250,4289.3956
ohm2W,2424.9909667969,4288.3355
ohm2W,2425.1909179688,4287.2695
ohm2W,2425.3911132812,4286.2094
ohm2W,2425.6000976562,4285.1314
ohm2W,2425.7934570312,4284.0774
ohm2W,2425.9934082031,4283.0263
ohm2W,2426.1933593750,4281.9842
ohm2W,2426.3935546875,4280.9451
ohm2W,2426.5935058594,4279.9090
ohm2W,2426.7934570312,4278.8460
ohm2W,2426.9936523438,4277.7709
ohm2W,2427.1936035156,4276.7438
ohm2W,2427.3935546875,4275.7107
ohm2W,2427.5937500000,4274.6896
ohm2W,2427.7937011719,4273.7164
ohm2W,2427.9936523438,4272.7222
ohm2W,2428.1938476562,4271.7250
ohm2W,2428.3937988281,4270.6800
ohm2W,2428.5937500000,4269.6558
ohm2W,2428.7941894531,4268.6587
ohm2W,2428.9938964844,4267.6585
ohm2W,2429.1938476562,4266.6643
ohm2W,2429.3974609375,4265.6881
ohm2W,2429.5937500000,4264.7089
ohm2W,2429.7976074219,4263.7597
ohm2W,2429.9978027344,4262.8194
ohm2W,2430.1977539062,4261.8701
ohm2W,2430.4028320312,4260.8999
ohm2W,2430.6030273438,4259.9297
ohm2W,2430.8100585938,4258.9505
ohm2W,2431.0102539062,4258.0072
ohm2W,2431.2102050781,4257.0640
ohm2W,2431.4104003906,4255.1445
ohm2W,2431.6105957031,4254.1893
ohm2W,2431.8107910156,4253.2340
ohm2W,2432.0107421875,4252.3057
ohm2W,2432.2109375000,4251.3535
ohm2W,2432.4106445312,4250.4192
ohm2W,2432.6108398438,4249.5029
ohm2W,2432.8110351562,4248.5836
ohm2W,2433.0109863281,4247.6553
ohm2W,2433.2109375000,4246.7180
ohm2W,2433.4111328125,4245.7597
ohm2W,2433.6110839844,4244.7925
ohm2W,2433.8110351562,4243.8672
ohm2W,2434.0109863281,4242.9569
ohm2W,2434.2111816406,4242.0406
ohm2W,2434.4108886719,4241.0973
ohm2W,2434.6108398438,4240.1990
ohm2W,2434.8110351562,4239.3276
ohm2W,2435.0109863281,4238.4202
ohm2W,2435.2109375000,4237.5159
ohm2W,2435.4111328125,4236.6325
ohm2W,2435.6113281250,4235.7581
ohm2W,2435.8110351562,4234.8867
ohm2W,2436.0112304688,4234.0123
ohm2W,2436.2114257812,4233.1499
ohm2W,2436.4113769531,4232.2875
ohm2W,2436.6113281250,4231.3981
ohm2W,2436.8112792969,4230.5118
ohm2W,2437.0114746094,4229.6374
ohm2W,2437.2114257812,4228.7899
ohm2W,2437.4116210938,4227.9544
ohm2W,2437.6115722656,4227.1100
ohm2W,2437.8115234375,4226.2266
ohm2W,2438.0117187500,4225.3403
ohm2W,2438.2199707031,4224.4988
ohm2W,2438.4226074219,4223.6933
ohm2W,2438.6225585938,4222.8698
ohm2W,2438.8225097656,4222.0613
ohm2W,2439.0227050781,4221.2438
ohm2W,2439.2224121094,4220.4023
ohm2W,2439.4223632812,4219.5788
ohm2W,2439.6225585938,4218.7763
ohm2W,2439.8225097656,4217.9468
ohm2W,2440.0224609375,4217.1443
ohm2W,2440.2226562500,4216.3568
ohm2W,2440.4226074219,4215.5422
ohm2W,2440.6225585938,4214.7427
ohm2W,2440.8227539062,4213.9432
ohm2W,2441.0227050781,4213.1347
ohm2W,2441.2226562500,4212.3351
ohm2W,2441.4265136719,4211.5206
ohm2W,2441.6264648438,4210.7151
ohm2W,2441.8264160156,4209.9455
ohm2W,2442.0266113281,4209.1729
ohm2W,2442.2263183594,4208.4034
ohm2W,2442.4399414062,4207.6667
ohm2W,2442.6264648438,4206.9001
ohm2W,2442.8264160156,4206.1395
ohm2W,2443.0266113281,4205.3639
ohm2W,2443.2265625000,4204.6093
ohm2W,2443.4265136719,4203.8547
ohm2W,2443.6267089844,4203.0971
ohm2W,2443.8266601562,4202.3515
ohm2W,2444.0268554688,4201.5939
ohm2W,2444.2268066406,4200.8303
ohm2W,2444.4270019531,4200.0876
ohm2W,2444.6271972656,4199.3360
ohm2W,2444.8271484375,4198.5694
ohm2W,2445.0270996094,4197.8028
ohm2W,2445.2272949219,4197.0452
ohm2W,2445.4272460938,4196.3116
ohm2W,2445.6301269531,4195.5630
ohm2W,2445.8300781250,4194.8173
ohm2W,2446.0302734375,4194.0897
ohm2W,2446.2302246094,4193.3680
ohm2W,2446.4301757812,4192.6403
ohm2W,2446.6303710938,4191.9037
ohm2W,2446.8303222656,4191.1820
ohm2W,2447.0302734375,4190.4513
ohm2W,2447.2304687500,4189.7566
ohm2W,2447.4304199219,4189.0439
ohm2W,2447.6303710938,4188.3103
ohm2W,2447.8305664062,4187.5616
ohm2W,2448.0307617188,4186.8460
ohm2W,2448.2307128906,4186.1602
ohm2W,2448.4306640625,4185.4595
ohm2W,2448.6306152344,4184.7289
ohm2W,2448.8308105469,4183.9982
ohm2W,2449.0307617188,4183.2825
ohm2W,2449.2307128906,4182.5908
ohm2W,2449.4331054688,4181.9140
ohm2W,2449.6330566406,4181.2373
ohm2W,2449.8398437500,4180.5336
ohm2W,2450.0332031250,4179.8328
ohm2W,2450.2331542969,4179.1172
ohm2W,2450.4333496094,4178.4045
ohm2W,2450.6345214844,4177.6738
ohm2W,2450.8347167969,4176.9761
ohm2W,2451.0346679688,4176.2634
ohm2W,2451.2348632812,4175.5866
ohm2W,2451.4348144531,4174.9099
ohm2W,2451.6364746094,4174.2092
ohm2W,2451.8366699219,4173.5324
ohm2W,2452.0366210938,4172.8587
ohm2W,2452.2365722656,4171.4662
ohm2W,2452.4367675781,4170.8194
